player_id,player_name,matches_played,win_rate,avg_aces,avg_double_faults,avg_bp_faced,avg_rank,avg_age,avg_height,Winrate_Clay,Winrate_Grass,Winrate_Hard,cluster
104252,Florian Mayer,17,0.1176470588235294,3.588235294117647,2.0588235294117645,9.470588235294118,86.88235294117646,34.529411764705884,190.0,0.0,0.3333333333333333,0.0,1
104259,Philipp Kohlschreiber,121,0.4545454545454545,5.0588235294117645,1.7899159663865547,6.739495798319328,57.21487603305785,35.58925619834711,178.0,0.4680851063829787,0.3846153846153846,0.4590163934426229,3
104269,Fernando Verdasco,158,0.4556962025316455,6.405063291139241,3.702531645569621,7.39873417721519,55.74050632911393,35.734177215189874,188.0,0.4666666666666667,0.375,0.4634146341463415,4
104291,Malek Jaziri,83,0.4096385542168674,3.333333333333333,2.938271604938272,7.864197530864198,114.67469879518072,35.10481927710844,185.0,0.4838709677419355,0.2,0.3829787234042553,1
104297,Rogerio Dutra Silva,18,0.2777777777777778,2.0,2.833333333333333,7.0,116.94444444444444,34.19444444444444,178.0,0.3333333333333333,0.2777777777777778,0.0,1
104312,Andreas Seppi,131,0.4503816793893129,5.984732824427481,2.7480916030534357,7.984732824427481,69.56488549618321,35.39923664122138,190.0,0.2962962962962963,0.5,0.4878048780487805,4
104327,Steve Darcis,20,0.35,3.8,1.75,8.3,215.1875,35.245,178.0,0.0,0.3333333333333333,0.4,1
104386,Janko Tipsarevic,18,0.3888888888888889,5.277777777777778,2.7777777777777777,9.333333333333334,314.11764705882354,34.93888888888889,180.0,0.5,0.3333333333333333,0.3333333333333333,1
104468,Gilles Simon,172,0.4825581395348837,3.828402366863905,2.698224852071006,7.372781065088757,61.66860465116279,34.70872093023256,183.0,0.4285714285714285,0.52,0.4952380952380952,3
104527,Stan Wawrinka,189,0.544973544973545,8.612903225806452,1.9623655913978493,6.537634408602151,84.80952380952381,35.58306878306878,183.0,0.5116279069767442,0.4666666666666667,0.5648854961832062,3
104534,Dudi Sela,18,0.3888888888888889,2.9411764705882355,4.117647058823529,8.647058823529411,112.94444444444444,33.09444444444445,175.0,0.0,0.5,0.4166666666666667,1
104542,Jo-Wilfried Tsonga,84,0.4880952380952381,10.166666666666666,2.5,5.559523809523809,111.9404761904762,34.45595238095238,188.0,0.3333333333333333,0.4444444444444444,0.543859649122807,4
104545,John Isner,227,0.5682819383259912,21.727272727272727,2.418181818181818,3.613636363636364,26.088105726872246,35.147577092511014,208.0,0.6,0.7083333333333334,0.5416666666666666,2
104547,Horacio Zeballos,25,0.44,6.36,2.92,7.72,87.96,32.9,188.0,0.4666666666666667,0.5,0.375,4
104571,Marcos Baghdatis,36,0.4444444444444444,8.8,3.6,6.714285714285714,105.80555555555556,33.02777777777778,183.0,0.0,0.3333333333333333,0.5185185185185185,4
104586,Lukas Rosol,15,0.4,6.266666666666667,3.466666666666667,7.733333333333333,192.33333333333331,34.08,193.0,0.6666666666666666,0.0,0.25,1
104607,Tomas Berdych,45,0.5333333333333333,7.477272727272727,2.227272727272727,6.363636363636363,46.44444444444444,32.913333333333334,196.0,0.0,0.25,0.6216216216216216,4
104655,Pablo Cuevas,131,0.4809160305343511,5.534883720930233,2.89922480620155,6.093023255813954,64.30534351145039,33.69465648854962,180.0,0.5393258426966292,0.2,0.3783783783783784,3
104660,Sergiy Stakhovsky,29,0.3793103448275862,8.666666666666666,3.037037037037037,7.925925925925926,146.31034482758622,33.45172413793104,193.0,0.5,0.3333333333333333,0.3529411764705882,4
104665,Pablo Andujar,119,0.3949579831932773,1.5517241379310345,3.698275862068965,8.241379310344827,148.8403361344538,34.47478991596638,180.0,0.4626865671641791,0.2,0.3191489361702128,1
104678,Viktor Troicki,36,0.3333333333333333,8.085714285714285,2.9714285714285715,7.085714285714285,132.69444444444446,32.99444444444444,193.0,0.25,0.5,0.2916666666666667,4
104719,Marcel Granollers,29,0.4482758620689655,5.206896551724138,2.793103448275862,5.241379310344827,108.75862068965516,32.779310344827586,191.0,0.5,0.7,0.2307692307692307,4
104731,Kevin Anderson,140,0.6142857142857143,15.671532846715328,2.897810218978102,5.109489051094891,47.948905109489054,33.27571428571429,203.0,0.5263157894736842,0.7391304347826086,0.6020408163265306,2
104745,Rafael Nadal,234,0.8418803418803419,4.220264317180617,2.41409691629956,5.246696035242291,2.299145299145299,33.797435897435896,185.0,0.8947368421052632,0.8333333333333334,0.8016528925619835,0
104755,Richard Gasquet,231,0.5064935064935064,5.098654708520179,2.8609865470852016,6.632286995515695,52.54112554112554,34.32121212121212,183.0,0.4935064935064935,0.5416666666666666,0.5076923076923077,3
104792,Gael Monfils,216,0.6064814814814815,7.605769230769231,4.283653846153846,6.211538461538462,49.93518518518518,33.71805555555556,193.0,0.4444444444444444,0.4666666666666667,0.6666666666666666,4
104797,Denis Istomin,59,0.3220338983050847,5.2105263157894735,1.7719298245614037,6.56140350877193,114.2542372881356,32.384745762711866,185.0,0.3125,0.5,0.2727272727272727,1
104871,Jeremy Chardy,152,0.4934210526315789,8.034013605442176,4.326530612244898,6.98639455782313,72.55333333333333,32.56644736842105,188.0,0.4285714285714285,0.5,0.5222222222222223,4
104897,Matthias Bachinger,17,0.4705882352941176,6.941176470588236,2.176470588235294,8.882352941176471,160.35294117647058,31.670588235294115,188.0,0.4,0.0,0.5454545454545454,1
104898,Robin Haase,100,0.44,7.46,3.13,7.56,75.72,31.756,191.0,0.391304347826087,0.4285714285714285,0.4603174603174603,4
104918,Andy Murray,147,0.5306122448979592,6.704225352112676,2.795774647887324,6.746478873239437,144.02721088435374,34.30544217687075,191.0,0.2857142857142857,0.5714285714285714,0.5378151260504201,4
104919,Leonardo Mayer,90,0.4222222222222222,6.777777777777778,4.233333333333333,6.155555555555556,57.7,31.485555555555557,188.0,0.425531914893617,0.4285714285714285,0.4166666666666667,4
104925,Novak Djokovic,357,0.8599439775910365,6.368115942028986,2.527536231884058,4.721739130434782,3.680672268907563,33.48011204481793,188.0,0.8137254901960784,0.95,0.8651162790697674,0
104926,Fabio Fognini,251,0.5298804780876494,3.683127572016461,4.090534979423868,8.0,31.689243027888445,32.97729083665338,178.0,0.5545454545454546,0.5833333333333334,0.5038759689922481,3
104999,Mischa Zverev,67,0.3432835820895522,5.074626865671642,2.4776119402985075,6.895522388059701,81.50746268656717,31.05223880597015,190.0,0.3333333333333333,0.5333333333333333,0.2647058823529412,4
105011,Illya Marchenko,18,0.3333333333333333,5.6875,3.0,5.6875,198.66666666666663,33.55555555555556,185.0,0.0,0.0,0.4285714285714285,1
105023,Sam Querrey,136,0.4779411764705882,15.325925925925926,4.17037037037037,4.762962962962963,56.0,32.018382352941174,198.0,0.4117647058823529,0.6285714285714286,0.4285714285714285,2
105041,Lukas Lacko,33,0.3939393939393939,7.393939393939394,2.878787878787879,6.454545454545454,99.36363636363636,30.803030303030305,185.0,0.3939393939393939,0.6,0.3043478260869565,4
105051,Matthew Ebden,74,0.4054054054054054,6.864864864864865,5.148648648648648,6.945945945945946,103.77027027027027,31.214864864864865,188.0,0.0,0.4736842105263157,0.4117647058823529,4
105062,Mikhail Kukushkin,139,0.4028776978417266,2.7111111111111112,1.2962962962962965,7.977777777777778,87.94244604316546,31.810791366906475,183.0,0.2916666666666667,0.4705882352941176,0.4183673469387755,3
105065,Tim Smyczek,22,0.3181818181818182,5.045454545454546,3.090909090909091,9.681818181818182,142.04545454545453,30.54090909090909,175.0,0.0,0.4285714285714285,0.3076923076923077,1
105074,Ruben Bemelmans,28,0.2857142857142857,5.5,3.142857142857143,8.214285714285714,132.64285714285714,30.710714285714285,183.0,0.5,0.25,0.2222222222222222,1
105077,Albert Ramos,265,0.4566037735849056,2.9431818181818183,2.238636363636364,7.625,51.445283018867926,32.727924528301884,188.0,0.5568862275449101,0.0,0.3146067415730337,3
105138,Roberto Bautista Agut,300,0.6066666666666667,3.4280821917808217,1.7842465753424657,6.184931506849315,18.62333333333333,32.469,183.0,0.5540540540540541,0.6857142857142857,0.612565445026178,0
105155,Pedro Sousa,33,0.2727272727272727,2.833333333333333,3.3,8.866666666666667,139.15151515151516,31.763636363636365,180.0,0.3333333333333333,0.0,0.1818181818181818,1
105166,Peter Polansky,17,0.1764705882352941,4.176470588235294,2.8823529411764706,7.764705882352941,129.94117647058823,30.03529411764706,180.0,0.0,0.0,0.2142857142857142,1
105173,Adrian Mannarino,301,0.5049833887043189,4.963210702341137,2.4180602006688963,6.62876254180602,45.27906976744186,32.53023255813954,180.0,0.15625,0.6363636363636364,0.5233644859813084,3
105208,Ernests Gulbis,48,0.4166666666666667,8.377777777777778,5.044444444444444,7.288888888888889,135.35416666666666,30.672916666666666,190.0,0.2,0.4285714285714285,0.4666666666666667,4
105216,Yuichi Sugita,57,0.2982456140350877,4.236363636363636,2.872727272727273,8.254545454545454,80.03508771929825,30.54385964912281,173.0,0.0,0.4166666666666667,0.3157894736842105,1
105223,Juan Martin del Potro,75,0.7466666666666667,9.424657534246576,1.9315068493150684,4.356164383561644,16.466666666666665,29.826666666666668,198.0,0.631578947368421,0.7142857142857143,0.7959183673469388,0
105226,Attila Balazs,30,0.4333333333333333,3.0,4.357142857142857,9.071428571428571,175.79310344827587,31.51333333333333,180.0,0.5652173913043478,0.0,0.0,1
105227,Marin Cilic,247,0.6032388663967612,10.584033613445378,3.6512605042016806,6.100840336134453,22.68825910931174,31.67085020242915,198.0,0.6,0.7692307692307693,0.577639751552795,2
105311,Joao Sousa,184,0.4076086956521739,4.142045454545454,2.1931818181818183,7.375,74.6195652173913,30.88913043478261,185.0,0.3888888888888889,0.3333333333333333,0.4361702127659574,3
105332,Benoit Paire,214,0.411214953271028,9.042056074766355,6.719626168224299,8.233644859813085,47.71028037383178,30.68644859813084,196.0,0.4057971014492754,0.4117647058823529,0.4140625,4
105341,Thomas Fabbiano,53,0.3396226415094339,2.056603773584906,3.0754716981132075,9.0188679245283,102.1132075471698,29.7188679245283,173.0,0.2941176470588235,0.6363636363636364,0.24,1
105357,John Millman,198,0.4646464646464646,3.979591836734694,1.8724489795918369,7.596938775510204,60.94949494949495,30.86515151515152,183.0,0.4222222222222222,0.3809523809523809,0.4924242424242424,3
105359,Jason Jung,32,0.34375,3.2,2.6,7.466666666666667,159.4375,30.828125,180.0,0.0,0.5,0.3043478260869565,1
105373,Martin Klizan,61,0.4918032786885246,4.35,3.283333333333333,7.4,83.57377049180327,29.37377049180328,191.0,0.5714285714285714,0.0,0.4,3
105376,Peter Gojowczyk,124,0.4112903225806452,6.487804878048781,4.040650406504065,7.121951219512195,86.38709677419355,30.256451612903227,188.0,0.35,0.3571428571428571,0.4333333333333333,4
105379,Aljaz Bedene,142,0.4788732394366197,8.678832116788321,3.2262773722627736,7.189781021897811,78.38028169014085,30.37183098591549,181.0,0.5588235294117647,0.2666666666666666,0.4406779661016949,3
105385,Donald Young,18,0.1666666666666666,2.611111111111111,4.277777777777778,8.277777777777779,161.27777777777777,28.966666666666665,183.0,0.0,0.0,0.1875,1
105413,Andrej Martin,39,0.358974358974359,2.236842105263158,2.473684210526316,9.394736842105264,113.51282051282053,30.694871794871798,183.0,0.4117647058823529,0.358974358974359,0.0,1
105430,Radu Albot,171,0.4210526315789473,2.8176470588235296,3.041176470588235,7.635294117647059,81.3859649122807,30.42046783625731,175.0,0.3846153846153846,0.2666666666666666,0.452991452991453,3
105432,Prajnesh Gunneswaran,37,0.2702702702702703,4.714285714285714,2.4,7.085714285714285,138.0,29.85135135135135,188.0,0.0,0.25,0.2962962962962963,1
105449,Steve Johnson,163,0.4662576687116564,7.919753086419753,3.2839506172839505,6.290123456790123,72.05521472392638,30.22331288343558,188.0,0.5294117647058824,0.5357142857142857,0.4257425742574257,4
105453,Kei Nishikori,161,0.639751552795031,3.0258064516129037,2.303225806451613,7.064516129032258,33.81366459627329,29.67888198757764,178.0,0.6326530612244898,0.6875,0.6354166666666666,0
105477,Marco Trungelliti,20,0.4,5.15,3.5,8.25,185.75,29.725,178.0,0.5384615384615384,0.0,0.1666666666666666,1
105487,Facundo Bagnis,75,0.3333333333333333,5.260273972602739,2.671232876712329,7.904109589041096,112.82666666666668,31.22933333333333,183.0,0.3653846153846153,0.0,0.2857142857142857,1
105526,Jan Lennard Struff,257,0.4980544747081712,10.052,3.52,6.064,51.94941634241245,30.2727626459144,193.0,0.547945205479452,0.5172413793103449,0.4709677419354838,4
105539,Evgeny Donskoy,57,0.3333333333333333,4.315789473684211,2.245614035087719,7.631578947368421,96.21052631578948,28.68245614035088,185.0,0.5,0.2,0.3260869565217391,3
105550,Guido Pella,174,0.4885057471264368,5.034682080924855,2.30635838150289,7.728323699421965,101.45664739884393,29.591954022988507,183.0,0.5411764705882353,0.4782608695652174,0.4242424242424242,3
105554,Daniel Evans,225,0.5022222222222222,4.095022624434389,2.5927601809954752,7.16289592760181,40.11111111111112,31.135555555555555,175.0,0.375,0.45,0.5393939393939394,3
105575,Ricardas Berankis,116,0.4482758620689655,3.690909090909091,3.0545454545454547,7.2,95.00862068965516,30.00172413793104,175.0,0.35,0.4166666666666667,0.4698795180722891,3
105577,Vasek Pospisil,97,0.4536082474226804,9.83157894736842,3.4842105263157896,6.231578947368421,108.6701030927835,29.926804123711342,193.0,0.0,0.3846153846153846,0.4814814814814814,4
105583,Dusan Lajovic,253,0.4426877470355731,3.4325396825396823,1.6349206349206349,7.361111111111111,50.44268774703557,30.30434782608696,183.0,0.5,0.25,0.4049586776859504,3
105613,Norbert Gombos,58,0.3620689655172414,4.890909090909091,3.363636363636364,7.69090909090909,111.0,30.310344827586206,193.0,0.4782608695652174,0.0,0.3125,1
105614,Bradley Klahn,34,0.2647058823529412,8.735294117647058,4.5,6.5,144.76470588235293,28.7,183.0,0.0,0.3333333333333333,0.2692307692307692,1
105633,Mohamed Safwat,21,0.4761904761904761,4.2727272727272725,2.8181818181818183,7.272727272727272,300.6190476190476,29.857142857142858,180.0,0.75,0.4761904761904761,0.2727272727272727,1
105643,Federico Delbonis,166,0.4156626506024096,3.290909090909091,3.684848484848485,8.012121212121212,69.95180722891567,29.690361445783136,193.0,0.5163934426229508,0.0,0.1621621621621621,1
105649,Cedrik Marcel Stebe,31,0.3548387096774194,4.193548387096774,2.967741935483871,7.483870967741935,246.89655172413796,29.177419354838708,183.0,0.4444444444444444,0.0,0.35,1
105656,Marcelo Arevalo,15,0.7333333333333333,2.75,3.0,7.5,303.7,29.83333333333333,193.0,0.5,0.7333333333333333,0.7272727272727273,0
105657,Marius Copil,74,0.3918918918918919,11.464788732394366,3.183098591549296,6.056338028169014,102.10810810810813,28.25675675675676,191.0,0.0769230769230769,0.4285714285714285,0.4629629629629629,4
105676,David Goffin,240,0.5416666666666666,5.233766233766234,3.0865800865800868,7.017316017316017,31.716666666666665,29.61583333333333,180.0,0.5671641791044776,0.6153846153846154,0.5170068027210885,3
105683,Milos Raonic,143,0.6363636363636364,17.79850746268657,4.0,3.462686567164179,50.80141843971632,28.69090909090909,196.0,0.625,0.7037037037037037,0.6203703703703703,2
105732,Pierre Hugues Herbert,143,0.4895104895104895,7.734265734265734,3.902097902097902,6.951048951048951,78.05594405594405,28.466433566433565,188.0,0.4666666666666667,0.5333333333333333,0.4897959183673469,4
105777,Grigor Dimitrov,272,0.5845588235294118,6.415730337078652,3.8689138576779034,6.288389513108614,23.33823529411765,29.751470588235293,191.0,0.5857142857142857,0.4705882352941176,0.5945945945945946,0
105806,Mirza Basic,44,0.3636363636363636,5.375,1.825,6.95,126.5681818181818,27.4,188.0,0.3571428571428571,0.25,0.3846153846153846,3
105807,Pablo Carreno Busta,260,0.6038461538461538,4.2023809523809526,1.8253968253968251,6.698412698412699,22.75,29.01807692307692,188.0,0.5930232558139535,0.4285714285714285,0.625,0
105815,Tennys Sandgren,114,0.3947368421052631,8.876106194690266,2.8230088495575223,7.061946902654867,72.10526315789474,28.13421052631579,188.0,0.3333333333333333,0.5333333333333333,0.3888888888888889,4
105819,Guido Andreozzi,32,0.3125,3.75,4.9375,9.21875,113.15625,27.809375,183.0,0.25,0.25,0.4166666666666667,1
105870,Yannick Hanfmann,100,0.47,4.5,1.8571428571428568,6.704081632653061,101.14,30.197,193.0,0.5625,0.4545454545454545,0.24,3
105877,Emilio Gomez,31,0.3548387096774194,3.269230769230769,2.4615384615384617,8.076923076923077,138.1290322580645,30.280645161290323,185.0,0.3333333333333333,0.3548387096774194,0.36,1
105882,Stefano Travaglia,80,0.35,7.075,3.25,7.2625,96.0125,28.58375,185.0,0.3666666666666666,0.2,0.3555555555555555,1
105902,James Duckworth,93,0.3978494623655914,7.516483516483516,2.6043956043956045,7.450549450549451,141.20430107526883,29.32150537634409,183.0,0.1666666666666666,0.375,0.4225352112676056,1
105916,Marton Fucsovics,254,0.4960629921259842,4.299180327868853,3.631147540983607,7.610655737704918,55.61811023622048,28.650787401574803,188.0,0.5,0.5333333333333333,0.4875,3
105932,Nikoloz Basilashvili,237,0.4683544303797468,4.360869565217391,4.656521739130435,7.743478260869566,38.12236286919831,28.22489451476793,185.0,0.4788732394366197,0.48,0.4609929078014184,4
105933,Roberto Quiroz,15,0.4,4.25,1.5833333333333333,5.333333333333333,283.8,28.146666666666665,193.0,0.5,0.0,0.4,1
105936,Filip Krajinovic,202,0.5099009900990099,4.552238805970149,1.8706467661691544,7.303482587064677,48.23762376237624,28.44158415841584,185.0,0.5178571428571429,0.5,0.5073529411764706,3
105948,Federico Coria,104,0.4326923076923077,2.5436893203883497,2.533980582524272,8.79611650485437,84.47115384615384,29.628846153846155,180.0,0.5342465753424658,0.0,0.2142857142857142,1
105967,Henri Laaksonen,73,0.3698630136986301,6.217391304347826,3.0434782608695654,8.18840579710145,122.61643835616438,28.28767123287671,185.0,0.40625,0.0,0.35,1
105992,Ryan Harrison,56,0.4642857142857143,8.709090909090909,3.345454545454545,6.127272727272727,81.5,26.196428571428573,185.0,0.4,0.2,0.5121951219512195,4
106000,Damir Dzumhur,125,0.392,2.26890756302521,2.647058823529412,7.689075630252101,72.728,27.1472,175.0,0.4242424242424242,0.6363636363636364,0.345679012345679,3
106005,Constant Lestienne,43,0.3255813953488372,4.309523809523809,3.4047619047619047,8.5,86.09302325581395,30.179069767441863,180.0,0.0,0.25,0.3823529411764705,1
106026,Yuki Bhambri,20,0.3,1.95,3.85,8.7,240.33333333333331,26.83,185.0,0.0,0.25,0.3333333333333333,1
106034,Yasutaka Uchiyama,30,0.2666666666666666,7.366666666666666,2.566666666666667,7.7,125.76666666666668,27.96333333333333,183.0,0.0,0.0,0.32,1
106043,Diego Schwartzman,322,0.5590062111801242,1.7770700636942676,3.0859872611464967,7.914012738853503,23.127329192546583,28.077639751552795,170.0,0.6204379562043796,0.5,0.5151515151515151,3
106044,Nicolas Kicker,22,0.3636363636363636,2.090909090909091,2.363636363636364,7.5,96.28571428571428,25.84090909090909,178.0,0.2857142857142857,0.3636363636363636,0.5,3
106045,Denis Kudla,110,0.3727272727272727,6.412844036697248,3.5045871559633026,7.091743119266055,95.1,27.80909090909091,180.0,0.2857142857142857,0.48,0.352112676056338,4
106058,Jack Sock,78,0.358974358974359,6.733333333333333,4.24,7.32,106.85333333333334,27.63076923076923,191.0,0.2727272727272727,0.5,0.3508771929824561,4
106065,Marco Cecchinato,180,0.4222222222222222,4.48314606741573,2.567415730337079,7.224719101123595,71.41111111111111,27.63666666666667,185.0,0.5210084033613446,0.2,0.2352941176470588,3
106071,Bernard Tomic,41,0.4146341463414634,9.146341463414634,1.7804878048780488,7.853658536585366,129.46341463414635,26.309756097560975,196.0,0.125,0.5,0.4761904761904761,4
106075,Jozef Kovalik,53,0.3584905660377358,3.173076923076923,2.769230769230769,8.038461538461538,156.62264150943398,27.616981132075477,183.0,0.4054054054054054,0.0,0.2857142857142857,1
106078,Egor Gerasimov,100,0.48,7.520833333333333,3.552083333333333,6.833333333333333,117.41,27.934,196.0,0.3076923076923077,0.5,0.5060240963855421,4
106099,Salvatore Caruso,61,0.3114754098360656,3.4262295081967213,2.819672131147541,8.852459016393443,105.81967213114754,27.52622950819672,185.0,0.32,0.0,0.34375,1
106109,Alex Bolt,39,0.358974358974359,7.256410256410256,2.923076923076923,8.025641025641026,170.74358974358975,27.32051282051282,183.0,0.358974358974359,0.2222222222222222,0.4,1
106121,Taro Daniel,146,0.410958904109589,4.137931034482759,2.6620689655172414,7.544827586206897,99.9931506849315,27.67739726027397,191.0,0.4693877551020408,0.0,0.4021739130434782,3
106148,Roberto Carballes Baena,184,0.4347826086956521,2.467032967032967,2.917582417582417,7.598901098901098,83.1304347826087,27.72717391304348,183.0,0.5043478260869565,0.2142857142857142,0.3454545454545454,3
106186,Jason Kubler,56,0.4642857142857143,6.37037037037037,3.685185185185185,7.0,102.44642857142856,29.017857142857142,178.0,0.5,0.5384615384615384,0.4193548387096774,3
106198,Hugo Dellien,79,0.3417721518987341,2.013157894736842,1.9342105263157892,8.921052631578947,107.44303797468356,27.529113924050638,180.0,0.3809523809523809,0.0,0.2307692307692307,1
106210,Jiri Vesely,126,0.4603174603174603,10.114754098360656,4.286885245901639,6.663934426229508,106.11111111111111,26.787301587301585,198.0,0.4090909090909091,0.6363636363636364,0.4333333333333333,4
106214,Oscar Otte,85,0.4,8.594936708860759,4.367088607594937,6.873417721518988,93.28235294117648,28.611764705882354,193.0,0.4285714285714285,0.5882352941176471,0.3191489361702128,4
106216,Bjorn Fratangelo,26,0.3076923076923077,5.230769230769231,3.076923076923077,7.346153846153846,172.15384615384616,26.25,183.0,0.25,0.0,0.3529411764705882,1
106218,Marcos Giron,168,0.4583333333333333,5.265060240963855,1.6927710843373494,6.825301204819277,78.13690476190476,28.53392857142857,180.0,0.4193548387096774,0.3888888888888889,0.4789915966386555,3
106220,Dimitar Kuzmanov,25,0.48,3.0,2.5,7.1875,270.36,27.768,183.0,0.4,0.48,0.5,1
106228,Juan Ignacio Londero,83,0.4216867469879518,3.6867469879518073,2.927710843373494,7.566265060240964,81.07228915662651,26.472289156626506,180.0,0.4838709677419355,0.25,0.2352941176470588,3
106233,Dominic Thiem,273,0.6410256410256411,5.747169811320755,2.7471698113207546,5.958490566037736,43.53846153846154,26.726373626373626,185.0,0.6693548387096774,0.1428571428571428,0.6408450704225352,0
106234,Aslan Karatsev,146,0.5136986301369864,5.1875,4.576388888888889,6.965277777777778,49.62328767123287,28.565068493150687,185.0,0.525,0.3636363636363636,0.5263157894736842,4
106281,Liam Broady,42,0.4047619047619047,3.684210526315789,2.5789473684210527,8.342105263157896,145.11904761904762,27.97142857142857,183.0,0.2,0.4210526315789473,0.4444444444444444,1
106283,Mitchell Krueger,21,0.3333333333333333,3.952380952380953,1.9523809523809523,6.761904761904762,200.7142857142857,27.242857142857144,188.0,0.5,0.3333333333333333,0.3125,1
106296,Gregoire Barrere,86,0.3953488372093023,5.1395348837209305,2.7209302325581395,7.453488372093023,92.95348837209302,27.74418604651163,183.0,0.35,0.4615384615384615,0.3962264150943396,3
106298,Lucas Pouille,118,0.4661016949152542,7.754237288135593,4.101694915254237,7.779661016949152,56.75423728813559,25.43050847457627,185.0,0.3333333333333333,0.5,0.5217391304347826,4
106329,Thiago Monteiro,146,0.410958904109589,5.877697841726619,2.028776978417266,6.503597122302159,94.15753424657534,26.67465753424657,183.0,0.4512195121951219,0.1666666666666666,0.3684210526315789,3
106331,Christopher Oconnell,76,0.3947368421052631,7.473684210526316,1.947368421052632,7.447368421052632,101.51315789473684,28.21973684210526,183.0,0.4285714285714285,0.4444444444444444,0.3695652173913043,3
106368,Ramkumar Ramanathan,34,0.3235294117647059,8.0,4.303030303030303,5.515151515151516,172.58823529411765,24.96764705882353,188.0,0.0,0.7,0.1739130434782608,4
106378,Kyle Edmund,129,0.5193798449612403,6.110236220472441,2.417322834645669,5.952755905511811,83.6046511627907,24.37984496124031,188.0,0.4666666666666667,0.5384615384615384,0.5348837209302325,0
106398,Pedro Cachin,54,0.4259259259259259,5.981132075471698,2.207547169811321,6.773584905660377,96.46296296296296,27.424074074074078,185.0,0.5142857142857142,0.0,0.2941176470588235,3
106401,Nick Kyrgios,155,0.6516129032258065,17.328767123287673,3.5821917808219177,4.308219178082192,45.81290322580645,25.052258064516128,193.0,0.5555555555555556,0.6666666666666666,0.6545454545454545,2
106415,Yoshihito Nishioka,197,0.467005076142132,1.928205128205128,1.553846153846154,7.81025641025641,78.57868020304568,25.38223350253807,170.0,0.4054054054054054,0.125,0.5,3
106421,Daniil Medvedev,408,0.7450980392156863,8.311720698254364,3.5586034912718203,5.087281795511222,12.169117647058824,24.90686274509804,198.0,0.574468085106383,0.6739130434782609,0.780952380952381,0
106423,Thanasi Kokkinakis,88,0.4659090909090909,11.047619047619047,2.8095238095238093,6.0,125.79545454545456,25.65340909090909,193.0,0.4545454545454545,0.5,0.4666666666666667,4
106426,Cristian Garin,209,0.5311004784688995,4.184466019417476,3.0533980582524274,7.844660194174757,50.377990430622006,24.787559808612443,185.0,0.6206896551724138,0.5294117647058824,0.3947368421052631,3
106432,Borna Coric,221,0.5927601809954751,6.370892018779343,2.0704225352112675,5.953051643192488,37.38009049773756,23.645701357466063,188.0,0.5666666666666667,0.6,0.6027397260273972,0
109739,Maximilian Marterer,83,0.4216867469879518,6.8625,2.075,6.2875,106.90361445783132,24.38313253012048,188.0,0.4571428571428571,0.4444444444444444,0.3846153846153846,3
110602,Dennis Novak,70,0.3285714285714285,4.7384615384615385,2.4461538461538463,7.215384615384615,123.48571428571428,26.90142857142857,183.0,0.3684210526315789,0.375,0.3023255813953488,1
111153,Christopher Eubanks,66,0.4242424242424242,11.833333333333334,3.409090909090909,6.227272727272728,110.21212121212122,26.133333333333333,201.0,0.3333333333333333,0.6875,0.3404255319148936,4
